"","0","1","2","3","4","5","6"
"2975",0.02,0.04,0.78,0.07,0.07,0.01,0.01
"2976",0.01,0.01,0.02,0.02,0.04,0.02,0.88
"2977",0,0.01,0,0.05,0.05,0.86,0.03
"2978",0,0.96,0.02,0.01,0.01,0,0
"2979",0.07,0.07,0.22,0.16,0.22,0.15,0.11
"2980",0.06,0.02,0.02,0.65,0.05,0.2,0
"2981",0.83,0,0.02,0.01,0.05,0.05,0.04
"2982",0.02,0.01,0.08,0.02,0.28,0.03,0.56
"2983",0.01,0,0.07,0.16,0.05,0.64,0.07
"2984",0,0.12,0.03,0.59,0.01,0.21,0.04
"2985",0,0,0.01,0.93,0.01,0.05,0
"2986",0.56,0,0.1,0.08,0.07,0.07,0.12
"2987",0.01,0.09,0.04,0.57,0.17,0.12,0
"2988",0,0.01,0,0.1,0.04,0.85,0
"2989",0.98,0,0,0,0,0.02,0
"2990",0.03,0.06,0.04,0.04,0.71,0.07,0.05
"2991",0.02,0.05,0.01,0.31,0.06,0.43,0.12
"2992",0.27,0,0.37,0.11,0.07,0.07,0.11
"2993",0.96,0,0.01,0,0,0.01,0.02
"2994",0.8,0.01,0.01,0.04,0.02,0.06,0.06
"2995",0.02,0.01,0.01,0.6,0.03,0.32,0.01
"2996",0,0.02,0.05,0.85,0.01,0.06,0.01
"2997",0,0.01,0.06,0.68,0.09,0.14,0.02
"2998",0,0.03,0.1,0.8,0.01,0.06,0
"2999",0.03,0.2,0.48,0.18,0.05,0.05,0.01
"3000",0,0.99,0,0,0,0,0.01
